Timestamp,CAN_ID,DLC,data1,data2,data3,data4,data5,data6,data7,data8,Label,Datetime,SecondsSinceStart
1749462228.492874,4385334,8,152,159,49,63,42,35,202,5,Normal,2025-06-09T15:13:48.492874,137.237186
1749462228.542833,251263191,8,34,112,46,88,21,221,187,21,Normal,2025-06-09T15:13:48.542833,137.287145
1749462228.592101,158524621,8,86,29,45,149,71,238,158,92,Normal,2025-06-09T15:13:48.592101,137.336413
1749462228.637469,16569417,8,232,251,38,228,157,145,8,20,Normal,2025-06-09T15:13:48.637469,137.381781
1749462228.691886,4488078,8,65,221,182,215,157,194,176,87,Normal,2025-06-09T15:13:48.691886,137.436198
1749462228.742509,11942160,8,228,180,72,157,203,179,89,158,Normal,2025-06-09T15:13:48.742509,137.486821
1749462228.790867,40124007,8,241,246,174,32,140,111,46,243,Normal,2025-06-09T15:13:48.790867,137.535179
1749462228.842621,240656613,8,106,88,120,72,245,45,229,112,Normal,2025-06-09T15:13:48.842621,137.586933
1749462228.892884,151531035,8,185,194,93,106,175,71,70,89,Normal,2025-06-09T15:13:48.892884,137.637196
1749462228.942082,53177605,8,157,1,117,166,129,80,229,148,Normal,2025-06-09T15:13:48.942082,137.686394
1749462228.985632,216705390,8,189,218,138,96,139,60,138,61,Normal,2025-06-09T15:13:48.985632,137.729944
1749462229.041722,179299413,8,161,46,52,208,227,157,57,105,Normal,2025-06-09T15:13:49.041722,137.786034
1749462229.092368,476440023,8,112,119,65,193,193,207,145,121,Normal,2025-06-09T15:13:49.092368,137.83668
1749462229.141775,280630199,8,234,204,145,244,90,61,192,102,Normal,2025-06-09T15:13:49.141775,137.886087
1749462229.193129,364582717,8,95,29,201,235,3,239,224,52,Normal,2025-06-09T15:13:49.193129,137.937441
1749462229.242043,58486693,8,132,102,4,161,253,183,36,212,Normal,2025-06-09T15:13:49.242043,137.986355
1749462229.293423,273922028,8,37,81,185,170,78,108,7,21,Normal,2025-06-09T15:13:49.293423,138.037735
1749462229.342711,455856808,8,212,219,220,54,58,217,125,233,Normal,2025-06-09T15:13:49.342711,138.087023
1749462229.392289,29766054,8,73,147,70,209,61,164,135,111,Normal,2025-06-09T15:13:49.392289,138.136601
1749462229.443196,206855827,8,97,246,178,167,30,130,208,13,Normal,2025-06-09T15:13:49.443196,138.187508
1749462229.49102,102491593,8,62,130,239,106,242,115,88,25,Normal,2025-06-09T15:13:49.491020,138.235332
1749462229.54172,230974574,8,75,212,221,216,25,37,76,172,Normal,2025-06-09T15:13:49.541720,138.286032
1749462229.593108,424179127,8,153,80,43,100,227,255,217,125,Normal,2025-06-09T15:13:49.593108,138.33742
1749462229.632639,297651530,8,198,5,134,179,247,152,183,65,Normal,2025-06-09T15:13:49.632639,138.376951
1749462229.692871,89471280,8,21,203,160,177,238,134,131,251,Normal,2025-06-09T15:13:49.692871,138.437183
1749462229.742927,118013133,8,48,91,157,75,61,243,182,90,Normal,2025-06-09T15:13:49.742927,138.487239
1749462229.789753,411704403,8,126,168,229,118,118,231,192,147,Normal,2025-06-09T15:13:49.789753,138.534065
1749462229.839855,107233767,8,21,217,250,39,121,84,159,153,Normal,2025-06-09T15:13:49.839855,138.584167
1749462229.891785,135397082,8,144,173,112,141,139,87,143,129,Normal,2025-06-09T15:13:49.891785,138.636097
1749462229.94132,427900439,8,243,202,73,77,7,4,220,156,Normal,2025-06-09T15:13:49.941320,138.685632
1749462229.992575,428821651,8,113,26,16,8,114,66,121,214,Normal,2025-06-09T15:13:49.992575,138.736887
1749462230.036019,306043608,8,119,51,141,245,70,155,178,41,Normal,2025-06-09T15:13:50.036019,138.780331
1749462230.091897,492108817,8,112,159,252,232,97,90,70,249,Normal,2025-06-09T15:13:50.091897,138.836209
1749462230.138658,159341585,8,104,242,85,73,76,119,207,165,Normal,2025-06-09T15:13:50.138658,138.88297
1749462230.193292,242717070,8,44,103,54,211,110,225,168,35,Normal,2025-06-09T15:13:50.193292,138.937604
1749462230.234364,369055564,8,35,230,96,18,250,78,226,8,Normal,2025-06-09T15:13:50.234364,138.978676
1749462230.280298,448476921,8,127,180,93,153,18,109,0,86,Normal,2025-06-09T15:13:50.280298,139.02461
1749462230.331108,75456925,8,218,5,231,70,243,37,9,167,Normal,2025-06-09T15:13:50.331108,139.07542
1749462230.390936,47555861,8,244,32,185,161,201,134,105,146,Normal,2025-06-09T15:13:50.390936,139.135248
1749462230.44011,403703942,8,145,36,178,19,65,79,51,134,Normal,2025-06-09T15:13:50.440110,139.184422
1749462230.488118,64189052,8,95,168,233,134,98,97,219,41,Normal,2025-06-09T15:13:50.488118,139.23243
1749462230.543216,289589675,8,21,121,75,152,34,82,71,96,Normal,2025-06-09T15:13:50.543216,139.287528
1749462230.588396,395584567,8,158,63,177,142,231,62,156,89,Normal,2025-06-09T15:13:50.588396,139.332708
1749462230.628418,275167918,8,35,185,229,185,236,36,12,204,Normal,2025-06-09T15:13:50.628418,139.37273
1749462230.692053,289194602,8,3,150,14,184,215,32,71,171,Normal,2025-06-09T15:13:50.692053,139.436365
1749462230.743357,3026199,8,93,179,171,77,142,13,58,173,Normal,2025-06-09T15:13:50.743357,139.487669
1749462230.78689,328995147,8,233,108,121,141,59,47,54,251,Normal,2025-06-09T15:13:50.786890,139.531202
1749462230.842675,185659832,8,55,168,219,230,34,65,45,48,Normal,2025-06-09T15:13:50.842675,139.586987
1749462230.89215,293628791,8,160,162,105,230,210,231,156,244,Normal,2025-06-09T15:13:50.892150,139.636462
1749462230.931613,512620616,8,226,174,127,234,141,230,81,247,Normal,2025-06-09T15:13:50.931613,139.675925
1749462230.993039,267580979,8,4,236,151,102,230,53,12,146,Normal,2025-06-09T15:13:50.993039,139.737351
1749462231.040734,7304027,8,13,208,132,252,0,142,151,59,Normal,2025-06-09T15:13:51.040734,139.785046
1749462231.092245,337165405,8,39,10,20,180,201,46,69,38,Normal,2025-06-09T15:13:51.092245,139.836557
1749462231.135589,486617141,8,47,178,99,114,203,75,0,157,Normal,2025-06-09T15:13:51.135589,139.879901
1749462231.191633,49727048,8,29,40,128,250,151,64,59,233,Normal,2025-06-09T15:13:51.191633,139.935945
1749462231.241648,363274647,8,245,216,133,221,5,106,119,230,Normal,2025-06-09T15:13:51.241648,139.98596
1749462231.278558,5474190,8,123,58,216,73,205,150,91,242,Normal,2025-06-09T15:13:51.278558,140.02287
1749462231.342093,482432679,8,34,172,182,146,224,128,0,84,Normal,2025-06-09T15:13:51.342093,140.086405
1749462231.39169,129119893,8,42,238,56,40,185,164,175,249,Normal,2025-06-09T15:13:51.391690,140.136002
1749462231.442342,373004361,8,56,146,21,146,177,202,36,152,Normal,2025-06-09T15:13:51.442342,140.186654
1749462231.485009,513655870,8,207,232,198,57,77,14,157,38,Normal,2025-06-09T15:13:51.485009,140.229321
1749462231.542567,125268013,8,124,140,106,77,95,220,183,239,Normal,2025-06-09T15:13:51.542567,140.286879
1749462231.589846,387685430,8,225,119,228,60,35,3,107,252,Normal,2025-06-09T15:13:51.589846,140.334158
1749462231.643492,381251798,8,125,19,252,213,196,20,222,141,Normal,2025-06-09T15:13:51.643492,140.387804
1749462231.69144,275247798,8,244,77,129,215,185,11,33,254,Normal,2025-06-09T15:13:51.691440,140.435752
1749462231.742001,444222307,8,250,117,247,174,26,250,150,6,Normal,2025-06-09T15:13:51.742001,140.486313
1749462231.792304,463496955,8,110,89,205,185,98,103,71,183,Normal,2025-06-09T15:13:51.792304,140.536616
1749462231.84255,265425175,8,15,41,85,12,70,140,83,223,Normal,2025-06-09T15:13:51.842550,140.586862
1749462231.892109,468302847,8,16,127,127,95,64,161,197,230,Normal,2025-06-09T15:13:51.892109,140.636421
1749462231.942677,178648272,8,124,11,8,155,239,91,64,159,Normal,2025-06-09T15:13:51.942677,140.686989
1749462231.99232,19408056,8,226,180,123,87,253,91,119,10,Normal,2025-06-09T15:13:51.992320,140.736632
1749462232.040158,237035286,8,144,26,49,41,169,32,44,158,Normal,2025-06-09T15:13:52.040158,140.78447
1749462232.087605,452373681,8,49,83,131,155,133,145,222,239,Normal,2025-06-09T15:13:52.087605,140.831917
1749462232.143088,84583409,8,40,42,82,113,21,107,235,57,Normal,2025-06-09T15:13:52.143088,140.8874
1749462232.19245,39033370,8,68,54,161,216,194,238,176,105,Normal,2025-06-09T15:13:52.192450,140.936762
1749462232.231758,459212416,8,79,253,247,221,230,197,246,117,Normal,2025-06-09T15:13:52.231758,140.97607
1749462232.277843,28021104,8,145,147,20,7,227,132,97,42,Normal,2025-06-09T15:13:52.277843,141.022155
1749462232.343054,345278105,8,110,70,173,68,25,229,46,43,Normal,2025-06-09T15:13:52.343054,141.087366
1749462232.389703,153437324,8,190,228,196,110,86,101,122,198,Normal,2025-06-09T15:13:52.389703,141.134015
1749462232.437585,356687632,8,99,210,132,249,170,69,76,125,Normal,2025-06-09T15:13:52.437585,141.181897
1749462232.493509,109902764,8,154,39,186,12,113,45,88,47,Normal,2025-06-09T15:13:52.493509,141.237821
1749462232.54231,482701969,8,195,13,81,34,183,41,96,227,Normal,2025-06-09T15:13:52.542310,141.286622
1749462232.592165,387712035,8,37,169,184,42,149,159,253,48,Normal,2025-06-09T15:13:52.592165,141.336477
1749462232.629905,456468057,8,77,230,170,214,208,131,46,241,Normal,2025-06-09T15:13:52.629905,141.374217
1749462232.691049,177561870,8,116,176,144,121,15,90,213,202,Normal,2025-06-09T15:13:52.691049,141.435361
1749462232.738939,264215941,8,212,72,90,108,82,183,164,237,Normal,2025-06-09T15:13:52.738939,141.483251
1749462232.78699,160146935,8,130,72,93,246,33,115,130,88,Normal,2025-06-09T15:13:52.786990,141.531302
1749462232.842127,163313007,8,61,173,132,45,123,57,100,173,Normal,2025-06-09T15:13:52.842127,141.586439
1749462232.891587,510632650,8,11,10,74,156,170,56,221,137,Normal,2025-06-09T15:13:52.891587,141.635899
1749462232.928992,194991484,8,80,37,213,76,223,10,7,118,Normal,2025-06-09T15:13:52.928992,141.673304
1749462232.992448,413260183,8,210,251,132,43,69,165,161,36,Normal,2025-06-09T15:13:52.992448,141.73676
1749462233.040401,299036873,8,87,71,16,112,255,245,32,152,Normal,2025-06-09T15:13:53.040401,141.784713
1749462233.088053,96884760,8,243,196,25,57,67,142,193,215,Normal,2025-06-09T15:13:53.088053,141.832365
1749462233.143697,506474644,8,30,23,1,170,227,155,26,6,Normal,2025-06-09T15:13:53.143697,141.888009
1749462233.193186,178379719,8,147,126,215,52,20,78,49,63,Normal,2025-06-09T15:13:53.193186,141.937498
1749462233.241487,22152450,8,45,195,52,6,147,111,39,239,Normal,2025-06-09T15:13:53.241487,141.985799
1749462233.293541,269941754,8,172,238,191,104,131,190,37,135,Normal,2025-06-09T15:13:53.293541,142.037853
1749462233.343249,212116262,8,45,26,53,224,145,101,75,154,Normal,2025-06-09T15:13:53.343249,142.087561
1749462233.388339,450326661,8,8,193,198,196,43,93,242,38,Normal,2025-06-09T15:13:53.388339,142.132651
1749462233.436312,474831476,8,90,34,222,218,186,31,228,24,Normal,2025-06-09T15:13:53.436312,142.180624
1749462233.484289,161855151,8,201,174,198,223,75,192,172,201,Normal,2025-06-09T15:13:53.484289,142.228601
1749462233.541775,86072232,8,55,25,128,165,99,166,168,189,Normal,2025-06-09T15:13:53.541775,142.286087
1749462233.593538,207386001,8,210,254,119,20,113,102,125,8,Normal,2025-06-09T15:13:53.593538,142.33785
1749462233.64311,362596463,8,8,73,111,201,130,140,78,203,Normal,2025-06-09T15:13:53.643110,142.387422
1749462233.692914,4079040,8,39,99,52,46,128,174,187,31,Normal,2025-06-09T15:13:53.692914,142.437226
1749462233.74298,505084794,8,124,117,55,32,250,37,26,38,Normal,2025-06-09T15:13:53.742980,142.487292
1749462233.791836,436187311,8,121,19,189,7,234,34,183,73,Normal,2025-06-09T15:13:53.791836,142.536148
1749462233.842893,422978880,8,114,158,137,93,200,118,29,183,Normal,2025-06-09T15:13:53.842893,142.587205
1749462233.893018,209137624,8,137,74,203,165,248,80,61,201,Normal,2025-06-09T15:13:53.893018,142.63733
1749462233.927939,218570224,8,61,167,28,196,103,255,125,31,Normal,2025-06-09T15:13:53.927939,142.672251
1749462233.993324,342801870,8,7,173,237,50,252,110,227,186,Normal,2025-06-09T15:13:53.993324,142.737636
1749462234.03927,188886957,8,243,87,218,107,14,76,13,123,Normal,2025-06-09T15:13:54.039270,142.783582
1749462234.09318,69484577,8,47,72,127,114,220,120,42,237,Normal,2025-06-09T15:13:54.093180,142.837492
1749462234.136753,536819775,8,7,114,191,41,28,127,241,11,Normal,2025-06-09T15:13:54.136753,142.881065
1749462234.182706,318283847,8,1,57,100,116,207,146,160,40,Normal,2025-06-09T15:13:54.182706,142.927018
1749462234.232114,369541831,8,14,42,172,170,47,39,219,115,Normal,2025-06-09T15:13:54.232114,142.976426
1749462234.292164,503822157,8,12,246,27,145,255,183,216,74,Normal,2025-06-09T15:13:54.292164,143.036476
1749462234.343588,303805156,8,219,223,95,17,81,247,2,46,Normal,2025-06-09T15:13:54.343588,143.0879
1749462234.393429,20834017,8,18,12,22,220,126,115,239,69,Normal,2025-06-09T15:13:54.393429,143.137741
1749462234.442711,21047269,8,142,67,226,109,7,88,8,72,Normal,2025-06-09T15:13:54.442711,143.187023
1749462234.4843,141962248,8,192,251,83,173,114,9,237,68,Normal,2025-06-09T15:13:54.484300,143.228612
1749462234.543633,481160891,8,208,19,174,219,65,106,133,62,Normal,2025-06-09T15:13:54.543633,143.287945
1749462234.587037,5934413,8,224,113,226,39,176,238,83,88,Normal,2025-06-09T15:13:54.587037,143.331349
1749462234.642561,154102433,8,23,92,141,69,180,78,131,88,Normal,2025-06-09T15:13:54.642561,143.386873
1749462234.69251,433080471,8,120,90,196,210,30,12,37,200,Normal,2025-06-09T15:13:54.692510,143.436822
1749462234.738662,4331405,8,242,72,146,191,178,53,131,54,Normal,2025-06-09T15:13:54.738662,143.482974
1749462234.793096,70527573,8,138,73,205,92,86,106,37,112,Normal,2025-06-09T15:13:54.793096,143.537408
1749462234.835041,513071912,8,199,111,248,110,153,147,79,24,Normal,2025-06-09T15:13:54.835041,143.579353
1749462234.881039,262894191,8,226,112,66,9,80,222,76,104,Normal,2025-06-09T15:13:54.881039,143.625351
1749462234.935116,405073019,8,0,45,223,158,93,82,160,1,Normal,2025-06-09T15:13:54.935116,143.679428
1749462234.992722,498745370,8,157,64,174,183,72,42,165,152,Normal,2025-06-09T15:13:54.992722,143.737034
1749462235.041282,135166488,8,160,6,157,186,64,16,106,56,Normal,2025-06-09T15:13:55.041282,143.785594
1749462235.093464,479480618,8,255,135,132,245,199,166,22,84,Normal,2025-06-09T15:13:55.093464,143.837776
1749462235.138727,26028915,8,11,208,213,133,26,176,23,235,Normal,2025-06-09T15:13:55.138727,143.883039
1749462235.192517,2928357,8,193,222,38,94,229,97,244,42,Normal,2025-06-09T15:13:55.192517,143.936829
1749462235.243139,497099635,8,217,25,100,165,233,104,110,198,Normal,2025-06-09T15:13:55.243139,143.987451
1749462235.293206,485782438,8,33,57,15,72,65,133,224,153,Normal,2025-06-09T15:13:55.293206,144.037518
1749462235.340756,371857455,8,172,165,137,40,144,59,220,65,Normal,2025-06-09T15:13:55.340756,144.085068
1749462235.388736,100745575,8,118,122,239,164,228,153,85,100,Normal,2025-06-09T15:13:55.388736,144.133048
1749462235.436107,505922531,8,216,41,196,23,70,84,105,233,Normal,2025-06-09T15:13:55.436107,144.180419
1749462235.493571,196725090,8,89,160,183,108,49,100,214,149,Normal,2025-06-09T15:13:55.493571,144.237883
1749462235.542775,31205022,8,139,20,157,13,177,243,91,203,Normal,2025-06-09T15:13:55.542775,144.287087
1749462235.577873,120950969,8,37,153,77,23,87,240,175,145,Normal,2025-06-09T15:13:55.577873,144.322185
1749462235.64242,480032839,8,72,182,206,56,16,167,110,145,Normal,2025-06-09T15:13:55.642420,144.386732
1749462235.689014,518041861,8,71,54,151,176,203,121,128,109,Normal,2025-06-09T15:13:55.689014,144.433326
1749462235.737097,517675860,8,199,234,25,37,169,48,214,119,Normal,2025-06-09T15:13:55.737097,144.481409
1749462235.791002,228735754,8,155,178,77,95,251,74,223,85,Normal,2025-06-09T15:13:55.791002,144.535314
1749462235.832631,422813858,8,70,73,11,90,185,5,6,169,Normal,2025-06-09T15:13:55.832631,144.576943
1749462235.88781,418814372,8,127,90,76,41,66,125,214,146,Normal,2025-06-09T15:13:55.887810,144.632122
1749462235.943216,204389655,8,85,214,217,170,40,6,217,203,Normal,2025-06-09T15:13:55.943216,144.687528
1749462235.992938,76936058,8,53,215,27,229,24,208,74,67,Normal,2025-06-09T15:13:55.992938,144.73725
1749462236.038656,183236748,8,101,215,221,107,0,225,110,222,Normal,2025-06-09T15:13:56.038656,144.782968
1749462236.093463,366347505,8,106,93,245,207,176,134,71,88,Normal,2025-06-09T15:13:56.093463,144.837775
1749462236.143322,96692913,8,14,68,74,71,197,228,134,149,Normal,2025-06-09T15:13:56.143322,144.887634
1749462236.184899,285891668,8,235,4,55,171,169,171,207,255,Normal,2025-06-09T15:13:56.184899,144.929211
1749462236.232504,232134067,8,135,189,255,46,63,16,37,174,Normal,2025-06-09T15:13:56.232504,144.976816
1749462236.292372,225689581,8,213,13,133,33,69,159,210,46,Normal,2025-06-09T15:13:56.292372,145.036684
1749462236.342114,49041831,8,165,76,17,219,25,146,179,26,Normal,2025-06-09T15:13:56.342114,145.086426
1749462236.391945,526367187,8,245,43,114,250,218,171,190,134,Normal,2025-06-09T15:13:56.391945,145.136257
1749462236.434457,29735323,8,65,234,172,58,153,120,93,232,Normal,2025-06-09T15:13:56.434457,145.178769
1749462236.486867,81677782,8,112,57,151,239,15,62,119,229,Normal,2025-06-09T15:13:56.486867,145.231179
1749462236.529981,117528004,8,127,87,21,235,222,62,228,62,Normal,2025-06-09T15:13:56.529981,145.274293
1749462236.592929,137262177,8,38,227,142,241,127,10,186,210,Normal,2025-06-09T15:13:56.592929,145.337241
1749462236.643493,471737164,8,174,218,7,220,218,152,92,19,Normal,2025-06-09T15:13:56.643493,145.387805
1749462236.689669,149426994,8,226,153,207,47,185,89,57,220,Normal,2025-06-09T15:13:56.689669,145.433981
1749462236.742584,468042584,8,105,7,89,136,140,45,14,151,Normal,2025-06-09T15:13:56.742584,145.486896
1749462236.782211,312321165,8,162,182,156,62,73,254,128,136,Normal,2025-06-09T15:13:56.782211,145.526523
1749462236.837519,55076444,8,40,64,1,138,238,236,90,44,Normal,2025-06-09T15:13:56.837519,145.581831
1749462236.892768,228356721,8,151,228,177,26,103,60,76,129,Normal,2025-06-09T15:13:56.892768,145.63708
1749462236.94042,445294044,8,144,219,161,26,5,181,92,7,Normal,2025-06-09T15:13:56.940420,145.684732
1749462236.988404,168262166,8,114,11,160,183,188,26,113,255,Normal,2025-06-09T15:13:56.988404,145.732716
1749462237.043545,48823185,8,127,213,141,23,67,175,3,145,Normal,2025-06-09T15:13:57.043545,145.787857
1749462237.093408,469815699,8,81,57,192,109,116,43,165,226,Normal,2025-06-09T15:13:57.093408,145.83772
1749462237.142753,186370678,8,152,134,114,121,118,251,201,117,Normal,2025-06-09T15:13:57.142753,145.887065
1749462237.192136,110185870,8,69,57,2,77,119,161,66,30,Normal,2025-06-09T15:13:57.192136,145.936448
1749462237.243578,412207458,8,81,104,128,37,251,21,43,116,Normal,2025-06-09T15:13:57.243578,145.98789
1749462237.293348,410405241,8,32,29,41,47,224,93,248,48,Normal,2025-06-09T15:13:57.293348,146.03766
1749462237.342427,210895426,8,31,236,155,8,200,141,104,197,Normal,2025-06-09T15:13:57.342427,146.086739
1749462237.391812,39395458,8,76,148,119,67,203,40,27,142,Normal,2025-06-09T15:13:57.391812,146.136124
1749462237.441143,398364397,8,218,48,184,49,201,128,167,212,Normal,2025-06-09T15:13:57.441143,146.185455
1749462237.48276,514360884,8,100,215,247,131,111,68,179,245,Normal,2025-06-09T15:13:57.482760,146.227072
1749462237.543315,501638936,8,191,230,117,120,158,173,14,24,Normal,2025-06-09T15:13:57.543315,146.287627
1749462237.590074,145513381,8,184,9,125,219,18,220,91,49,Normal,2025-06-09T15:13:57.590074,146.334386
1749462237.637604,236134645,8,42,251,134,71,211,184,194,96,Normal,2025-06-09T15:13:57.637604,146.381916
1749462237.693287,500574438,8,66,30,174,218,186,127,65,223,Normal,2025-06-09T15:13:57.693287,146.437599
1749462237.734823,418952187,8,238,194,68,84,253,53,253,12,Normal,2025-06-09T15:13:57.734823,146.479135
1749462237.780346,269659745,8,88,94,179,182,148,54,192,69,Normal,2025-06-09T15:13:57.780346,146.524658
1749462237.84351,207378482,8,142,54,99,54,250,132,186,124,Normal,2025-06-09T15:13:57.843510,146.587822
1749462237.891723,179467338,8,55,8,105,195,133,89,54,155,Normal,2025-06-09T15:13:57.891723,146.636035
1749462237.938968,148963924,8,64,89,220,156,138,8,195,150,Normal,2025-06-09T15:13:57.938968,146.68328
1749462237.992451,166866870,8,218,4,88,98,157,131,87,101,Normal,2025-06-09T15:13:57.992451,146.736763
1749462238.043803,337313049,8,175,82,53,18,112,211,108,103,Normal,2025-06-09T15:13:58.043803,146.788115
1749462238.093338,223148951,8,66,213,50,178,96,217,24,100,Normal,2025-06-09T15:13:58.093338,146.83765
1749462238.135009,494526748,8,119,81,5,44,232,110,39,221,Normal,2025-06-09T15:13:58.135009,146.879321
1749462238.191378,430549812,8,230,38,109,88,50,119,10,175,Normal,2025-06-09T15:13:58.191378,146.93569
1749462238.243216,123239838,8,18,172,226,18,249,28,151,44,Normal,2025-06-09T15:13:58.243216,146.987528
1749462238.287116,103896506,8,94,182,147,165,168,30,251,149,Normal,2025-06-09T15:13:58.287116,147.031428
1749462238.334808,164912060,8,211,57,229,115,108,214,81,163,Normal,2025-06-09T15:13:58.334808,147.07912
1749462238.382317,245695895,8,42,239,251,231,136,126,3,91,Normal,2025-06-09T15:13:58.382317,147.126629
1749462238.430259,442176019,8,119,207,23,195,193,0,83,101,Normal,2025-06-09T15:13:58.430259,147.174571
1749462238.487878,344415527,8,241,44,54,10,50,42,63,24,Normal,2025-06-09T15:13:58.487878,147.23219
1749462238.543502,456846474,8,161,56,214,156,203,222,157,174,Normal,2025-06-09T15:13:58.543502,147.287814
1749462238.58883,197151110,8,196,62,127,157,174,191,173,45,Normal,2025-06-09T15:13:58.588830,147.333142
1749462238.636471,60695607,8,210,201,60,46,92,213,163,83,Normal,2025-06-09T15:13:58.636471,147.380783
1749462238.69217,134696282,8,189,193,204,49,127,92,253,198,Normal,2025-06-09T15:13:58.692170,147.436482
1749462238.731517,283452627,8,78,27,21,237,249,9,224,233,Normal,2025-06-09T15:13:58.731517,147.475829
1749462238.779055,451080152,8,12,137,139,178,205,72,122,212,Normal,2025-06-09T15:13:58.779055,147.523367
1749462238.842218,189231796,8,231,205,119,45,113,211,173,14,Normal,2025-06-09T15:13:58.842218,147.58653
1749462238.889245,27258241,8,233,175,92,63,168,204,64,190,Normal,2025-06-09T15:13:58.889245,147.633557
1749462238.942457,374223094,8,16,86,197,156,174,246,239,197,Normal,2025-06-09T15:13:58.942457,147.686769
1749462238.992559,336701073,8,119,231,37,63,160,81,150,154,Normal,2025-06-09T15:13:58.992559,147.736871
1749462239.032131,211834186,8,222,31,205,114,228,101,183,5,Normal,2025-06-09T15:13:59.032131,147.776443
1749462239.087346,229174550,8,75,139,178,218,182,28,130,222,Normal,2025-06-09T15:13:59.087346,147.831658
1749462239.143739,121094135,8,153,238,167,2,22,215,44,114,Normal,2025-06-09T15:13:59.143739,147.888051
1749462239.192669,404646984,8,96,104,135,250,86,75,33,129,Normal,2025-06-09T15:13:59.192669,147.936981
1749462239.242382,458982532,8,6,92,148,11,83,7,70,202,Normal,2025-06-09T15:13:59.242382,147.986694
1749462239.293798,109430362,8,170,43,239,99,89,139,53,135,Normal,2025-06-09T15:13:59.293798,148.03811
1749462239.338845,528879643,8,149,6,118,109,42,39,175,232,Normal,2025-06-09T15:13:59.338845,148.083157
1749462239.39234,436077836,8,198,254,33,75,149,105,4,83,Normal,2025-06-09T15:13:59.392340,148.136652
1749462239.428849,133385287,8,72,68,114,42,13,150,174,209,Normal,2025-06-09T15:13:59.428849,148.173161
1749462239.493127,173214143,8,221,79,187,104,27,177,203,165,Normal,2025-06-09T15:13:59.493127,148.237439
1749462239.542786,280530469,8,150,191,17,89,250,200,249,121,Normal,2025-06-09T15:13:59.542786,148.287098
1749462239.586573,123006866,8,4,184,30,118,242,86,60,52,Normal,2025-06-09T15:13:59.586573,148.330885
1749462239.633683,338001916,8,129,245,66,194,39,177,60,186,Normal,2025-06-09T15:13:59.633683,148.377995
1749462239.693373,319016160,8,50,15,58,131,231,146,240,31,Normal,2025-06-09T15:13:59.693373,148.437685
1749462239.742949,57711038,8,214,182,229,156,192,176,23,181,Normal,2025-06-09T15:13:59.742949,148.487261
1749462239.792153,44886994,8,159,109,181,220,91,74,38,11,Normal,2025-06-09T15:13:59.792153,148.536465
1749462239.842276,420809949,8,17,184,217,208,173,62,237,119,Normal,2025-06-09T15:13:59.842276,148.586588
1749462239.887081,297710553,8,30,63,31,95,147,233,81,129,Normal,2025-06-09T15:13:59.887081,148.631393
1749462239.942644,65878453,8,42,220,247,240,111,185,203,95,Normal,2025-06-09T15:13:59.942644,148.686956
1749462239.983394,526204281,8,225,129,173,109,145,151,117,81,Normal,2025-06-09T15:13:59.983394,148.727706
1749462240.042073,51426006,8,119,137,222,113,90,90,219,253,Normal,2025-06-09T15:14:00.042073,148.786385
1749462240.093235,511168986,8,194,126,10,252,72,129,77,123,Normal,2025-06-09T15:14:00.093235,148.837547
1749462240.142723,489619645,8,239,121,5,91,146,201,68,231,Normal,2025-06-09T15:14:00.142723,148.887035
1749462240.192118,327988889,8,180,11,109,63,54,91,147,19,Normal,2025-06-09T15:14:00.192118,148.93643
1749462240.243659,266176101,8,150,243,57,226,28,190,69,5,Normal,2025-06-09T15:14:00.243659,148.987971
1749462240.285251,173059311,8,208,89,104,19,82,237,228,130,Normal,2025-06-09T15:14:00.285251,149.029563
1749462240.332461,473693431,8,173,228,200,104,10,173,24,71,Normal,2025-06-09T15:14:00.332461,149.076773
1749462240.392273,306417624,8,153,101,173,84,60,194,211,21,Normal,2025-06-09T15:14:00.392273,149.136585
1749462240.441899,366637408,8,100,10,255,185,84,78,59,42,Normal,2025-06-09T15:14:00.441899,149.186211
1749462240.493425,484520682,8,60,142,24,252,82,15,23,226,Normal,2025-06-09T15:14:00.493425,149.237737
1749462240.536852,345790209,8,32,149,207,222,4,23,214,78,Normal,2025-06-09T15:14:00.536852,149.281164
1749462240.588112,104565313,8,236,72,6,9,178,112,15,248,Normal,2025-06-09T15:14:00.588112,149.332424
1749462240.643386,314646505,8,43,74,230,197,165,243,40,188,Normal,2025-06-09T15:14:00.643386,149.387698
1749462240.68762,464962201,8,7,185,200,144,12,114,73,249,Normal,2025-06-09T15:14:00.687620,149.431932
1749462240.742362,361542617,8,202,244,16,186,71,141,46,236,Normal,2025-06-09T15:14:00.742362,149.486674
1749462240.79307,168657501,8,214,246,101,30,56,3,16,196,Normal,2025-06-09T15:14:00.793070,149.537382
1749462240.837001,103704034,8,183,133,175,164,147,207,117,85,Normal,2025-06-09T15:14:00.837001,149.581313
1749462240.892808,6634009,8,62,38,215,253,190,166,62,171,Normal,2025-06-09T15:14:00.892808,149.63712
1749462240.942753,387172890,8,238,10,26,208,140,253,69,218,Normal,2025-06-09T15:14:00.942753,149.687065
1749462240.983134,65778999,8,21,146,212,145,30,195,38,162,Normal,2025-06-09T15:14:00.983134,149.727446
1749462241.042616,216800771,8,234,180,156,130,140,237,3,29,Normal,2025-06-09T15:14:01.042616,149.786928
1749462241.093659,26490307,8,58,185,185,103,66,254,30,45,Normal,2025-06-09T15:14:01.093659,149.837971
